v_id,lon,lat,typ,voltage,degree_centrality,pagerank,betweenness,combined_centrality,criticality_label,voltage_V_node,combined_centrality_score_load,combined_centrality_score_gen,load_MW,generation_MW,load_pu,generation_pu,P_injection_pu,theta_pu
27,9.77654483874895,53.6906352606291,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,-0.05496532513849741
28,9.5296074037302,53.618990026717,substation,220000.0,0.00836820083682,0.0018276112066921,2.6315096971132334e-05,0.0009504778907191,Severe,220000.0,0.09076354434393273,0.09205173603106348,92.60006181315356,0.0,0.9260006181315356,0.0,-0.9260006181315356,-0.058828881165031696
29,10.3821666628198,52.9932540372914,substation,380000.0,0.00418410041841,0.0027004126316773,0.0,0.000584648800769,High,380000.0,0.06544750435652502,0.20682972627905116,0.0,53.98764219185255,0.0,0.5398764219185255,0.5398764219185255,0.007524455821618946
30,9.5017896678173,53.5428143723363,substation,380000.0,0.0104602510460251,0.0016066904477898,5.70160434374534e-05,0.001162588197122,Severe,380000.0,0.12188732857622975,0.06299949117330995,0.0,16.444415650120803,0.0,0.16444415650120803,0.16444415650120803,-0.04348401919619712
31,9.74615081640288,50.9168399490798,substation,380000.0,0.00836820083682,0.0011276260770807,0.0,0.0008812908831112,Severe,380000.0,0.05149901646275682,0.0,0.0,0.0,0.0,0.0,0.0,0.11032957347324607
32,11.1228545605428,50.9989090670144,substation,380000.0,0.0125523012552301,0.0030985644738464,7.675236616580266e-05,0.0014809676281373,Severe,380000.0,0.19818335937293768,0.25918879324377136,0.0,67.65464559433624,0.0,0.6765464559433625,0.6765464559433625,0.14026195839100358
33,10.3859411643633,51.0018133014781,substation,380000.0,0.00418410041841,0.0030353766621178,0.0,0.0006072248350218,High,380000.0,0.07573017987591207,0.2508792627701016,0.0,65.4856539021579,0.0,0.654856539021579,0.654856539021579,0.12733823101012534
34,8.12264230304551,53.5605160490331,substation,380000.0,0.00836820083682,0.0011276260770807,0.0,0.0008812908831112,Severe,380000.0,0.05149901646275682,0.0,0.0,0.0,0.0,0.0,0.0,-0.044932092138536404
35,8.08541549011617,53.6058005156079,substation,220000.0,0.00418410041841,0.0013671582624352,4.385849495188723e-06,0.0004984578014159,Moderate,220000.0,0.027482210129880634,0.031499745586648385,28.038287565608243,0.0,0.28038287565608244,0.0,-0.28038287565608244,-0.047421468047292935
36,8.06005695814032,53.6202025750861,substation,220000.0,0.002092050209205,0.0022895364298513,0.0,0.0003556337318393,Moderate,220000.0,0.03566814957547772,0.15279733891543687,36.38986202361577,0.0,0.3638986202361577,0.0,-0.3638986202361577,-0.048056877142197856
37,11.6389127631156,52.2687346818467,substation,380000.0,0.0209205020920502,0.0011276260770807,0.0,0.002089226945241,Severe,380000.0,0.15449704938827213,0.0,0.0,0.0,0.0,0.0,0.0,0.09766561589573912
38,13.2115276454389,52.5806278102291,substation,380000.0,0.00418410041841,0.0014809145928282,0.0,0.0005024566040127,Moderate,380000.0,0.02801153663926409,0.04645930294611997,0.0,12.1270199843225,0.0,0.121270199843225,0.121270199843225,0.1112018716569299
39,13.1433929102518,53.9081469774219,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,0.08941715284323652
40,11.7273534150745,52.5689469938591,substation,380000.0,0.006276150627615,0.001716355785663,4.385849495188723e-06,0.0007233158270987,High,380000.0,0.055368162094942566,0.07742106144190325,0.0,20.208799955571255,0.0,0.20208799955571255,0.20208799955571255,0.09566463928345782
41,11.8531057080136,53.0865444750041,substation,380000.0,0.00418410041841,0.0036114341438615,0.0,0.0006460501782155,High,380000.0,0.0934139059688183,0.3266338595536482,0.0,85.25946562214382,0.0,0.8525946562214383,0.8525946562214383,0.0914030260173705
42,12.1869848227216,53.8157751724384,substation,380000.0,0.0188284518828451,0.0050129096688617,0.0001447330333412,0.002270816379441,Severe,380000.0,0.3543712550065441,0.5109352820037708,0.0,133.36666679525908,0.0,1.3336666679525908,1.3336666679525908,0.06388821329140489
43,12.4993659669539,52.4052284251973,substation,220000.0,0.002092050209205,0.0012686710747974,0.0,0.0002868290569229,Low,220000.0,0.0043297781652741835,0.01854816102383122,4.417387274149937,0.0,0.04417387274149937,0.0,-0.04417387274149937,0.1122180077293491
44,13.5061534469385,52.473822309174,substation,220000.0,0.006276150627615,0.0011276260770807,0.0,0.0006799682060896,High,220000.0,0.03433267764183789,0.0,35.02736803444129,0.0,0.35027368034441286,0.0,-0.35027368034441286,0.10840886041350982
45,13.3057511424396,52.230781822258,substation,380000.0,0.00836820083682,0.0015880473219368,2.6315096971132334e-05,0.0009343316720912,Severe,380000.0,0.08340944817467208,0.06054782180603784,0.0,15.80446968609417,0.0,0.1580446968609417,0.1580446968609417,0.11867402039436911
46,13.5241987309997,52.5356342713481,substation,380000.0,0.00836820083682,0.0014470023242201,1.3157548485566167e-05,0.0009138208965893,Severe,380000.0,0.07019142527995426,0.04199966078220662,0.0,10.962943766747198,0.0,0.10962943766747198,0.10962943766747198,0.10929935089424905
47,13.4564306927748,52.5214517451981,substation,380000.0,0.006276150627615,0.0020835662350253,1.3157548485566167e-05,0.0007554015982842,High,380000.0,0.07256622982763536,0.12571117207798513,0.0,32.81370574608779,0.0,0.3281370574608779,0.3281370574608779,0.10924550778425025
48,13.5370442127043,52.5374565238016,substation,110000.0,0.002092050209205,0.0028988391231392,0.0,0.0003966997485572,Moderate,110000.0,0.05437243218137082,0.23292385634115845,55.472608714437065,0.0,0.5547260871443707,0.0,-0.5547260871443707,0.10850436837730891
49,9.25938381995371,51.0603668480876,substation,380000.0,0.00836820083682,0.0023681837830571,8.771698990377447e-05,0.0010382662715628,Severe,380000.0,0.14883643554282897,0.16313988062180315,0.0,42.58351862995006,0.0,0.4258351862995006,0.4258351862995006,0.08504878772795764
50,8.3133401659254,49.0090434643525,substation,380000.0,0.0251046025104602,0.0062771268103541,0.0004407778742664,0.0032075934415733,Severe,380000.0,0.644664525898427,0.6771865031678679,0.0,176.76232177986324,0.0,1.7676232177986324,1.7676232177986324,0.16875316002078883
51,7.75349546540486,48.0993557006259,substation,380000.0,0.00418410041841,0.0032058801483035,0.0,0.0006187164944076,High,380000.0,0.08096427029769925,0.2733013703818095,0.0,71.33837509802166,0.0,0.7133837509802166,0.7133837509802166,0.1856141907761933
52,8.43846751211921,49.2524597288652,plant,380000.0,0.00418410041841,0.0022545024089466,0.0,0.0005545951724771,High,380000.0,0.051759019282209356,0.14819018040877469,0.0,38.68127942818504,0.0,0.38681279428185045,0.38681279428185045,0.18522648502969644
53,8.51211132935593,49.293965649573,substation,220000.0,0.002092050209205,0.0017800281639504,0.0,0.0003212936982306,Moderate,220000.0,0.020027341319693484,0.08579431497349699,20.43257628998389,0.0,0.2043257628998389,0.0,-0.2043257628998389,0.16359010128871018
54,8.62320967451897,49.3565822492832,substation,380000.0,0.0125523012552301,0.0052195586989348,8.333114040858574e-05,0.0016294214960797,Severe,380000.0,0.26773744404136374,0.5381107192561659,0.0,140.46012385863116,0.0,1.4046012385863116,1.4046012385863116,0.1943879697964467
55,8.44554248929306,48.9860881753906,substation,220000.0,0.006276150627615,0.0011276260770807,0.0,0.0006799682060896,High,220000.0,0.03433267764183789,0.0,35.02736803444129,0.0,0.35027368034441286,0.0,-0.35027368034441286,0.1642460491804701
56,8.64158406338239,48.8900524832355,substation,220000.0,0.00418410041841,0.0014470023242201,0.0,0.0005001709719206,Moderate,220000.0,0.026970502908672735,0.04199966078220662,27.516226415874662,0.0,0.2751622641587466,0.0,-0.2751622641587466,0.1638059898973243
57,8.56374399744213,53.0317215835514,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,-0.033203048441275564
58,8.47470704898602,53.4286511943138,substation,380000.0,0.006276150627615,0.0019782097556867,1.3157548485566167e-05,0.0007483007418634,High,380000.0,0.0693320124417293,0.11185623943016873,0.0,29.19722778695079,0.0,0.2919722778695079,0.2919722778695079,-0.02875078921809323
59,8.51888180951659,53.2026352836834,substation,220000.0,0.00836820083682,0.0015092164788209,1.7543397980754893e-05,0.0009216822202618,Severe,220000.0,0.07506401430102605,0.050181150208829094,76.5828661106391,0.0,0.765828661106391,0.0,-0.765828661106391,-0.0395147806350949
60,8.12076909802284,48.7048354259965,substation,220000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,220000.0,0.017166338820918944,0.0,17.513684017220644,0.0,0.17513684017220643,0.0,-0.17513684017220643,0.1412830718944834
61,11.4407746483177,48.1718035473026,substation,380000.0,0.002092050209205,0.0013580621034977,0.0,0.0002928538677755,Low,380000.0,0.007073890544327598,0.030303552716271002,0.0,7.909972084867015,0.0,0.07909972084867016,0.07909972084867016,0.18243283495107135
62,13.3264049984725,50.3463721850552,substation,380000.0,0.00418410041841,0.0012322493304539,8.771698990377447e-06,0.0004930333476608,Moderate,380000.0,0.02630354423251178,0.01375850956657814,0.0,3.5913091649671385,0.0,0.03591309164967139,0.03591309164967139,0.1816091238732659
63,12.1147644054101,49.6311550521523,substation,380000.0,0.00836820083682,0.0035772914315897,1.3157548485566167e-05,0.0010573989392615,Severe,380000.0,0.13558672048451595,0.32214391283267557,0.0,84.08747917032544,0.0,0.8408747917032544,0.8408747917032544,0.1847109398949785
64,8.69516075602312,53.0925360847799,substation,380000.0,0.00418410041841,0.0021040140376574,0.0,0.000544452499485,High,380000.0,0.04713934985270996,0.1284001659589699,0.0,33.51559924135269,0.0,0.3351559924135269,0.3351559924135269,-0.034385487911963775
65,8.77244296019056,49.974668665137,substation,380000.0,0.0125523012552301,0.0011276260770807,0.0,0.0012839362371545,Severe,380000.0,0.08583169410459553,0.0,0.0,0.0,0.0,0.0,0.0,0.10925422532028363
66,8.41937105938048,49.6337356823792,substation,380000.0,0.0188284518828451,0.0032296730639754,0.0002982377656728,0.0022790157717953,Severe,380000.0,0.403325913931508,0.27643026426853384,0.0,72.15509330701278,0.0,0.7215509330701277,0.7215509330701277,0.08385025321558992
67,8.38855636787547,49.9823050841271,substation,380000.0,0.006276150627615,0.0013133857310291,8.771698990377447e-06,0.0006998244869412,High,380000.0,0.045960596097540656,0.024428374128422806,0.0,6.376406068413275,0.0,0.06376406068413275,0.06376406068413275,0.1009199018779558
68,8.58869049603326,49.8155140579794,substation,220000.0,0.00836820083682,0.0012351711398929,1.3157548485566167e-05,0.0008995438171462,Severe,220000.0,0.06368866338501407,0.014142742916451161,64.97734535246438,0.0,0.6497734535246438,0.0,-0.6497734535246438,0.08416395195532772
69,8.4123567044736,49.7102660993482,substation,380000.0,0.002092050209205,0.0014775002524497,0.0,0.0003009038059682,Low,380000.0,0.010740384909989917,0.04601029918025943,0.0,12.009818965444932,0.0,0.12009818965444932,0.12009818965444932,0.08599929050453299
70,12.2621734868101,51.7410202755519,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,0.13485060198706547
71,11.8942661378135,51.4057031412478,substation,380000.0,0.0104602510460251,0.0021954201563721,4.824434444707596e-05,0.0011949312475057,Severe,380000.0,0.13403456829989074,0.1404205526152132,0.0,36.653215605692054,0.0,0.3665321560569205,0.3665321560569205,0.13043512716788058
72,13.1570904871893,51.8284516615019,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,0.1431569046394139
73,13.9024346886892,51.8747235190459,substation,380000.0,0.0146443514644351,0.0034333245555763,7.894529091339702e-05,0.0017066866887024,Severe,380000.0,0.22710748704791778,0.30321150940382063,0.0,79.14565653903789,0.0,0.7914565653903789,0.7914565653903789,0.14941392848544122
74,11.5165549672107,51.5843592098734,substation,380000.0,0.00418410041841,0.0021705678109665,0.0,0.0005489381162358,High,380000.0,0.04918240759424822,0.1371523381314296,0.0,35.800131296530985,0.0,0.35800131296530985,0.35800131296530985,0.12420882097428643
75,8.70221844882815,51.7363525828065,substation,380000.0,0.00418410041841,0.001444066898036,5.70160434374534e-05,0.0005476596016505,High,380000.0,0.06539611879728183,0.0416136367585428,0.0,10.862182008551455,0.0,0.10862182008551455,0.10862182008551455,0.030342648442826293
76,8.99279300916204,51.3430112330698,substation,380000.0,0.006276150627615,0.0023548047976558,7.894529091339702e-05,0.0008287054921325,High,380000.0,0.12533389415030935,0.16138047348524356,0.0,42.12427012313622,0.0,0.4212427012313622,0.4212427012313622,0.05734561054683377
77,11.6463786274424,50.534876971042,substation,380000.0,0.0146443514644351,0.0015609105398504,9.21028393989632e-05,0.0015914935810315,Severe,380000.0,0.17851664742211773,0.05697919185137503,0.0,14.872969555172336,0.0,0.14872969555172336,0.14872969555172336,0.1617254518439934
78,14.4719654742998,51.5538127185923,substation,380000.0,0.00418410041841,0.0014470023242201,4.385849495188723e-06,0.0005038391621291,Moderate,380000.0,0.02993325115182062,0.04199966078220662,0.0,10.962943766747198,0.0,0.10962943766747198,0.10962943766747198,0.1882946660424331
79,14.5081091811329,51.4137103812427,substation,380000.0,0.006276150627615,0.0071968179021029,6.140189293264212e-05,0.0011403765884422,Severe,380000.0,0.2621222925421394,0.7981307318756692,0.0,208.3317381404345,0.0,2.083317381404345,2.083317381404345,0.19528011131111062
80,14.4281804852225,51.8888641394403,substation,380000.0,0.006276150627615,0.0011276260770807,0.0,0.0006799682060896,High,380000.0,0.03433267764183789,0.0,0.0,0.0,0.0,0.0,0.0,0.16728419288753882
81,8.14191382633093,53.5640011680095,plant,380000.0,0.002092050209205,0.0013671582624352,0.0,0.0002934669341858,Low,380000.0,0.007353123065813809,0.031499745586648385,0.0,8.22220782505868,0.0,0.0822220782505868,0.0822220782505868,-0.044804831388001114
82,10.1562824575947,54.2755482549913,substation,220000.0,0.006276150627615,0.0011276260770807,0.0,0.0006799682060896,High,220000.0,0.03433267764183789,0.0,35.02736803444129,0.0,0.35027368034441286,0.0,-0.35027368034441286,-0.1044576672320392
83,10.1773541034729,54.3395212638642,generator,380000.0,0.002092050209205,0.0014470023242201,0.0,0.000298848294899,Low,380000.0,0.009804164087753793,0.04199966078220662,0.0,10.962943766747198,0.0,0.10962943766747198,0.10962943766747198,-0.10346813924325483
84,7.03496796515083,52.2028607381056,substation,380000.0,0.006276150627615,0.0022626597204833,4.3858494951887234e-05,0.0007931495411964,High,380000.0,0.09880325245952973,0.14926290989478008,0.0,38.96128819046989,0.0,0.3896128819046989,0.3896128819046989,0.016547426210877045
85,7.30819839672552,52.4768390020881,substation,380000.0,0.0209205020920502,0.0067091543459924,0.0004736717454803,0.0028615774717139,Severe,380000.0,0.6458147765103044,0.734000402472851,0.0,191.59214591772962,0.0,1.9159214591772962,1.9159214591772962,0.014683441861548562
86,7.06030699176008,51.6964760130648,substation,380000.0,0.0209205020920502,0.0047764812221263,0.0008552406515618,0.0030504509750624,Severe,380000.0,0.8442449642537999,0.4798436944136122,0.0,125.25099823933091,0.0,1.252509982393309,1.252509982393309,0.011165124590193547
87,7.54571772261949,51.9703244223875,substation,380000.0,0.00418410041841,0.0011276260770807,0.0,0.000478645529068,Moderate,380000.0,0.017166338820918944,0.0,0.0,0.0,0.0,0.0,0.0,0.018945716900774456
88,7.30561448538174,52.4801491895706,plant,380000.0,0.002092050209205,0.0011276260770807,0.0,0.0002773228520463,Low,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014683441861548558
89,7.27715391322869,52.7532425946802,substation,380000.0,0.00418410041841,0.0029326697956591,0.0001008745383893,0.0006846709330214,High,380000.0,0.14072050950078915,0.23737276818916303,0.0,61.96012684267661,0.0,0.6196012684267661,0.6196012684267661,0.012673351730525884
90,8.30775689679575,52.3456356447783,substation,380000.0,0.0104602510460251,0.0027661248759029,0.0002719226687017,0.0014204735238101,Severe,380000.0,0.30265413650251977,0.21547123293908807,0.0,56.24328782825949,0.0,0.5624328782825949,0.5624328782825949,0.00953061036626332
91,7.88957671235007,52.2773967624078,substation,380000.0,0.0125523012552301,0.0052690193876445,0.0001535047323316,0.0016914461098915,Severe,380000.0,0.3166597527283621,0.5446150606606005,0.0,142.1579168343009,0.0,1.421579168343009,1.421579168343009,0.01044213281654499
92,7.31784994377907,52.4691114902799,substation,220000.0,0.002092050209205,0.0021726513878366,0.0,0.0003477558689276,Moderate,220000.0,0.03208003010328688,0.1374263394779344,32.72914022920446,0.0,0.3272914022920446,0.0,-0.3272914022920446,0.014397589337629363
93,13.3352803846608,49.5896898612644,substation,380000.0,0.002092050209205,0.0011276260770807,0.0,0.0002773228520463,Low,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847109398949785
94,12.2147735096776,54.1003234403618,substation,380000.0,0.00418410041841,0.0031105733159593,0.0,0.0006122929679511,High,380000.0,0.07803855546650601,0.26076801931222954,0.0,68.06686241373548,0.0,0.6806686241373547,0.6806686241373547,0.0680971399845644
95,6.99647659179489,49.3754093063084,substation,380000.0,0.0125523012552301,0.0016066904477898,8.552406515618011e-05,0.0013877541104987,Severe,380000.0,0.15831153097760992,0.06299949117330995,0.0,16.444415650120803,0.0,0.16444415650120803,0.16444415650120803,0.09355488485556353
96,6.47486313798517,49.9223291565718,substation,380000.0,0.0125523012552301,0.0055260322906605,2.412217222353798e-05,0.0016005567529975,Severe,380000.0,0.23714842306776568,0.5784136128071873,0.0,150.98016967348292,0.0,1.5098016967348291,1.5098016967348291,0.07158056931817884
97,11.6993926965362,53.5722744892702,substation,380000.0,0.00418410041841,0.0023919767598956,0.0,0.0005638607215326,High,380000.0,0.05597918626905844,0.16626878255225805,0.0,43.40023893855256,0.0,0.4340023893855256,0.4340023893855256,0.04792406579764292
98,11.3706373688866,53.6009910848999,substation,380000.0,0.00418410041841,0.0013671582624352,2.1929247475943617e-05,0.0005131305622498,Moderate,380000.0,0.03933320310247216,0.031499745586648385,0.0,8.22220782505868,0.0,0.0822220782505868,0.0822220782505868,0.036512449899008176
99,6.94821756461883,51.4446013184712,substation,380000.0,0.00418410041841,0.0018351131740477,0.0001008745383893,0.0006106973906943,High,380000.0,0.10702788110321731,0.09303828430118848,0.0,24.28527897493603,0.0,0.2428527897493603,0.2428527897493603,0.007721699644815994
100,6.92675896360373,51.4992056838496,substation,380000.0,0.0146443514644351,0.0022773805667826,5.043726919467032e-05,0.0016049346958431,Severe,380000.0,0.1723646284376306,0.15119877881595173,0.0,39.46659756029197,0.0,0.3946659756029197,0.3946659756029197,0.005602505020733617
101,6.68078798893986,51.6462959356851,substation,380000.0,0.0146443514644351,0.0025648191892081,0.0002434146469829,0.0017857079635833,Severe,380000.0,0.311549298815067,0.18899847351994295,0.0,49.333246950365826,0.0,0.4933324695036583,0.4933324695036583,0.004699757861990207
102,7.16721460965932,51.3899067582106,substation,380000.0,0.0104602510460251,0.0016066904477898,3.5086795961509786e-05,0.0011442472460796,Severe,380000.0,0.10707358736049033,0.06299949117330995,0.0,16.444415650120803,0.0,0.16444415650120803,0.16444415650120803,0.011060906936942883
103,7.1255729106725,51.4489772588145,substation,380000.0,0.0146443514644351,0.0042096494352028,4.3858494951887234e-05,0.0017296642091555,Severe,380000.0,0.2272370057103451,0.4053023251521469,0.0,105.79386872232324,0.0,1.0579386872232324,1.0579386872232324,0.013067668626623763
104,6.99606888010598,51.5141695891404,substation,380000.0,0.002092050209205,0.0011276260770807,0.0,0.0002773228520463,Low,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013067668626623757
105,7.31318284290137,51.4466113896128,substation,380000.0,0.006276150627615,0.0011276260770807,0.0,0.0006799682060896,High,380000.0,0.03433267764183789,0.0,0.0,0.0,0.0,0.0,0.0,0.013654156057363793
